 County, FIPS, Total,Commercial,Industrial,Residential,Electricity Prod,Onroad,Cement,Aircraft,Airborne,Nonroad
Becker,27005,0.187271906,0.017439531,0.075638058,0.016928982,0,0.053843567,0,0.001898019,0.004771022,0.016752727
Beltrami,27007,0.188917546,0.014798866,0.055694735,0.018055884,0,0.060693801,0,0.004466446,0.011227238,0.023980576
Benton,27009,0.1365369,0.009209316,0.03498149,0.017711363,0.000179871,0.064765635,0,0,0,0.009689223
Big Stone,27011,0.031971913,0.001662026,0.000594665,0.003992979,0,0.009555772,0,0.000666399,0.001675115,0.013824959
Blue Earth,27013,0.362138958,0.019591064,0.174960499,0.031544551,0,0.085643792,0,0.008092173,0.020341172,0.021965706
Brown,27015,0.129656973,0.014613154,0.04046032,0.016684319,0,0.034302278,0,0.002834221,0.007124338,0.013638342
Carlton,27017,0.193956454,0.052066501,0.041877686,0.019209637,4.29472E-07,0.070848418,0,0.001087975,0.002734823,0.006130984
Carver,27019,0.271774684,0.023994305,0.097371621,0.036597816,0.002073154,0.090567026,0,0,0,0.021170761
Cass,27021,0.133317401,0.005019248,0.0199091,0.017120594,0,0.062544195,0,0.002038088,0.005123106,0.02156307
Chippewa,27023,0.067058435,0.003676849,0.014838437,0.009038292,6.7916E-05,0.022912962,0,0.001239637,0.003116058,0.012168283
Chisago,27025,0.197486201,0.01068617,0.044194663,0.022196294,0,0.107860083,0,0.000839901,0.002111247,0.009597843
Clay,27027,0.212076455,0.01609843,0.057244467,0.022275693,0,0.090734775,0,0.001352703,0.003400272,0.020970117
Clearwater,27029,0.070426037,0.033976041,0.006308227,0.004133667,0,0.017735646,0,0,0,0.008272456
Cook,27031,0.258056027,0.002515338,0.010057511,0.003508871,0.205984633,0.0193462,0,0.000389278,0.000978522,0.015275675
Cottonwood,27033,0.086696099,0.009903632,0.030482883,0.00831777,0,0.020286243,0,0.00093427,0.002348458,0.014422844
Crow Wing,27035,0.298000217,0.022721113,0.103051312,0.031759943,0,0.108113317,0,0.004514884,0.011348997,0.016490652
Dakota,27037,2.621506785,0.174166099,1.208610488,0.178183873,0.476239894,0.482672823,0,0.012453457,0.031304065,0.057876086
Dodge,27039,0.081419053,0.01002177,0.019278846,0.010813947,0,0.02957664,0,0.000536787,0.001349315,0.009841749
Douglas,27041,0.181803776,0.015288361,0.054489486,0.020163249,0,0.068772094,0,0.002689122,0.006759603,0.013641861
Faribault,27043,0.110201621,0.012174569,0.030293211,0.012049208,0,0.034194134,0,0.001503003,0.003778078,0.016209417
Fillmore,27045,0.101346047,0.008575428,0.031368844,0.013595035,0,0.033179458,0,0.000438018,0.001101037,0.013088226
Freeborn,27047,0.21696457,0.016477387,0.074049389,0.02077813,0,0.079659855,0,0.003141309,0.007896258,0.014962243
Goodhue,27049,0.23646385,0.025593157,0.072663109,0.026752114,0.002398121,0.089050824,0,0.001073574,0.002698626,0.016234326
Grant,27051,0.047256375,0.001553108,0.005878871,0.004866076,0,0.017197815,0,0.000966216,0.002428763,0.014365527
Hennepin,27053,8.698423935,0.962495579,3.629211387,0.611796156,0.760649485,1.520265862,0,0.29930611,0.752361184,0.162338173
Houston,27055,0.065984078,0.003614078,0.012931712,0.01203462,0,0.026554946,0,0.001063992,0.002674541,0.007110189
Hubbard,27057,0.103832232,0.018317965,0.024557093,0.010380806,0,0.035610781,0,0.00190907,0.004798802,0.008257715
Isanti,27059,0.125086094,0.00766153,0.030717923,0.019903809,8.30824E-06,0.046283099,0,0.003646747,0.009166768,0.00769791
Itasca,27061,2.301310039,0.02178585,0.080305861,0.029488294,2.070893487,0.070638717,0,0.003020286,0.007592048,0.017585496
Jackson,27063,0.079973027,0.003708146,0.015134515,0.00793993,0,0.034736652,0,0.000684233,0.001719944,0.016049605
Kanabec,27065,0.064611426,0.003407447,0.013380962,0.010097256,0,0.026296187,0,0.001624762,0.004084138,0.005720675
Kandiyohi,27067,0.251306794,0.048270343,0.088098906,0.023806226,1.06665E-05,0.065806092,0,0.002038816,0.005124942,0.018150801
Kittson,27069,0.068324832,0.022128139,0.006938276,0.003540969,0,0.011592487,0,0.001925363,0.004839751,0.017359847
Koochiching,27071,0.12800767,0.024897531,0.046238479,0.008704493,0,0.020855912,0,0.005623816,0.014136499,0.007550939
Lac qui Parle,27073,0.053910796,0.002941956,0.013341595,0.005448749,0,0.015338495,0,0.000231892,0.000582905,0.016025205
Lake,27075,0.385289318,0.003206701,0.332721613,0.007532587,0,0.025459129,0,0.001105781,0.002779581,0.012483925
Lake of the Woods,27077,0.045597694,0.001498197,0.004494916,0.002181195,0,0.007625919,0,0.001481268,0.003723438,0.024592761
Le Sueur,27079,0.118876064,0.02154185,0.030739669,0.015897929,0,0.038919761,0,0.000396617,0.00099697,0.010383268
Lincoln,27081,0.034589705,0.001414287,0.005707398,0.004551143,0,0.010987907,0,0,0,0.011928969
Lyon,27083,0.184376606,0.017984002,0.086595851,0.013202187,0,0.038414242,0,0.003795905,0.009541707,0.014842714
McLeod,27085,0.17705535,0.015903965,0.057568309,0.021144804,0.00764651,0.049149309,0,0.003012518,0.007572525,0.015057411
Mahnomen,27087,0.030521137,0.000658801,0.003958233,0.003033226,0,0.011112823,0,0.00017714,0.000445274,0.01113564
Marshall,27089,0.164345762,0.104549889,0.008757422,0.005791663,0,0.022688507,0,0,0,0.02255828
Martin,27091,0.173134045,0.00841468,0.033551354,0.014195825,0.053126453,0.043035468,0,0.001290451,0.003243786,0.016276028
Meeker,27093,0.087608685,0.004527391,0.018156855,0.013319353,0,0.03562363,0,0.000895515,0.002251042,0.0128349
Mille Lacs,27095,0.142208517,0.010070859,0.044986455,0.013871163,0,0.057848218,0,0.001595047,0.004009448,0.009827326
Morrison,27097,0.160736144,0.009689521,0.0408057,0.019165712,0,0.06971608,0,0.002474979,0.00622132,0.012662831
Mower,27099,0.25752837,0.012075281,0.060012342,0.024021121,0.077754103,0.058123655,0,0.00278951,0.007011948,0.015740412
Murray,27101,0.048598448,0.001958011,0.007902028,0.007437941,0,0.015432839,0,0,0,0.015867629
Nicollet,27103,0.129486175,0.011970094,0.040312839,0.016072941,0,0.04849737,0,0,0,0.012632931
Nobles,27105,0.119162165,0.008129697,0.035610918,0.013472023,0,0.042825656,0,0.001237281,0.003110133,0.014776457
Norman,27107,0.051265983,0.001678125,0.01261212,0.004367231,0,0.015369999,0,0,0,0.017238508
Olmsted,27109,0.789674924,0.112687455,0.326913539,0.068433018,0.028892396,0.175801533,0,0.012142446,0.030522282,0.034282255
Otter Tail,27111,0.513988252,0.017842276,0.062808658,0.034719536,0.258527342,0.103324115,0,0.001983095,0.004984869,0.029798361
Pennington,27113,0.079232236,0.006880872,0.023866768,0.006460821,0,0.019169202,0,0.00380753,0.00957093,0.009476113
Pine,27115,0.131244779,0.005244342,0.021079735,0.016780599,8.30824E-06,0.080487754,0,0,0,0.007644041
Pipestone,27117,0.057108331,0.003699531,0.014930218,0.006926655,0,0.016324001,0,0.001538214,0.003866587,0.009823125
Polk,27119,0.290086843,0.015055865,0.159078228,0.016010496,0,0.058617716,0,0.003231244,0.008122331,0.029970962
Pope,27121,0.060100605,0.003289624,0.013212881,0.007997145,0,0.020032466,0,0.000526051,0.001322327,0.013720111
Ramsey,27123,3.314686785,0.335514102,1.392036757,0.256615937,0.524849091,0.678006051,0,0.021933545,0.055134017,0.050597284
Red Lake,27125,0.02783448,0.001113705,0.004494448,0.002400806,0,0.007822716,0,0,0,0.012002805
Redwood,27127,0.094037738,0.005392357,0.020398929,0.011116019,5.23956E-05,0.032533114,0,0.001647541,0.004141397,0.018755985
Renville,27129,0.202938436,0.012727923,0.118626185,0.01156138,0,0.034963834,0,0.000852203,0.002142169,0.022064742
Rice,27131,0.269971383,0.02860666,0.096722506,0.028591713,3.75866E-05,0.095114397,0,0.002017192,0.005070585,0.013810742
Rock,27133,0.069499794,0.007079491,0.014502635,0.006295535,0,0.026005645,0,0.000901802,0.002266848,0.012447837
Roseau,27135,0.080300862,0.006691551,0.016645979,0.00755475,0,0.023980477,0,0.003381003,0.008498774,0.013548326
St. Louis,27137,1.931688587,0.118323623,0.969916541,0.12294432,0.302440837,0.30327034,0,0.021888143,0.055019887,0.037884895
Scott,27139,0.393615673,0.04109252,0.126129315,0.044749566,0.000125053,0.154831444,0,0,0,0.026687776
Sherburne,27141,4.765301996,0.00844346,0.051396265,0.032085462,4.511810692,0.114678012,0,0.009176555,0.023066963,0.014644587
Sibley,27143,0.07581615,0.009734442,0.014685229,0.010424842,0,0.028318361,0,0,0,0.012653277
Stearns,27145,0.749399845,0.082883492,0.32737399,0.065642573,0,0.237664716,0,0,0,0.035835074
Steele,27147,0.185780501,0.017021107,0.059978275,0.019672721,0,0.066634439,0,0.002445582,0.006147422,0.013880955
Stevens,27149,0.066979248,0.006700629,0.025480911,0.00578792,0,0.013824521,0,0.000678121,0.001704581,0.012802565
Swift,27151,0.070479338,0.007384045,0.020453314,0.007488962,4.50946E-05,0.01866981,0,0.000561924,0.0014125,0.014463688
Todd,27153,0.078678118,0.003394385,0.006908363,0.014947058,0,0.041170847,0,0.000616598,0.001549931,0.010090936
Traverse,27155,0.034550987,0.000910353,0.003674021,0.003289028,0,0.006920714,0,0.000418694,0.001052464,0.018285714
Wabasha,27157,0.085141594,0.008040187,0.023678533,0.014198994,0,0.028514849,0,0,0,0.010709032
Wadena,27159,0.062536709,0.004757518,0.019250054,0.00709053,0,0.021892294,0,0.001030631,0.002590683,0.005925001
Waseca,27161,0.078981985,0.005078127,0.020717878,0.01116641,0,0.026816805,0,0.001341967,0.003373284,0.010487515
Washington,27163,1.94595424,0.062591023,0.48677003,0.100427949,0.945364282,0.291898576,0,0.007475525,0.018791112,0.032635742
Watonwan,27165,0.062432436,0.002700733,0.010783137,0.007566529,0,0.027990565,0,0.000566847,0.001424877,0.011399748
Wilkin,27167,0.055464119,0.001955548,0.008126804,0.004356488,0,0.02371983,0,0,0,0.017305448
Winona,27169,0.230882162,0.020416618,0.082134849,0.027008379,0,0.085098232,0,0.001173636,0.002950152,0.012100296
Wright,27171,0.393311801,0.023598955,0.095132633,0.047679442,9.59666E-06,0.183156095,0,0.004899684,0.012316262,0.026519133
Yellow Medicine,27173,0.061596317,0.001696305,0.013629373,0.007324082,0,0.020577476,0,0.000721442,0.001813476,0.015834164
Adams,28001,0.074114718,0.002657335,0.010571648,0.007898875,7.52765E-06,0.040683632,0,0.001874561,0.00471205,0.005709089
Alcorn,28003,0.146772468,0.001541276,0.060313754,0.013308876,0,0.058679195,0,0.00230504,0.005794144,0.004830183
Amite,28005,0.045808335,0.000830773,0.004489966,0.007113955,0,0.028004712,0,0.000923274,0.00232082,0.002124836
Attala,28007,0.2161457,0.000777244,0.014220191,0.006797631,0.154693585,0.035595848,0,0.000371551,0.000933963,0.002755688
Benton,28009,0.044994431,0.000440356,0.00287043,0.002697502,0.01088385,0.026390333,0,0,0,0.001711961
Bolivar,28011,0.154833402,0.001520622,0.022331226,0.01257254,0.026561058,0.053318429,0,0.006210625,0.015611555,0.016707346
Calhoun,28013,0.092865285,0.000873074,0.057415941,0.004378533,0,0.024557752,0,0.000607643,0.001527421,0.00350492
Carroll,28015,0.068067538,0.000424479,0.00036117,0.005619608,0,0.040310492,0,0.005393366,0.013557222,0.002401201
Chickasaw,28017,0.080177917,0.000663168,0.02426704,0.006067703,0,0.034450744,0,0.002974321,0.007476511,0.004278429
Choctaw,28019,0.704712932,0.000455716,0.002911514,0.003910854,0.676589933,0.019228122,0,6.44144E-05,0.00016192,0.001390459
Claiborne,28021,0.029893475,0.000871303,0.00310077,0.005493316,0,0.017009926,0,0,0,0.00341816
Clarke,28023,0.091735507,0.000595604,0.038134406,0.006147349,0.005505143,0.034648161,0,0.001257914,0.003161999,0.002284931
Clay,28025,0.076716635,0.000817054,0.033151963,0.006963683,0,0.02925642,0,0.0008863,0.002227877,0.003413337
Coahoma,28027,0.092786666,0.001963501,0.01707181,0.009589096,5.69509E-05,0.044494012,0,0.002554147,0.006420321,0.010636828
Copiah,28029,0.107915731,0.000754949,0.01563636,0.01087751,0,0.070945873,0,0.00160267,0.004028608,0.00406976
Covington,28031,0.081215954,0.000631456,0.015793045,0.006155573,0,0.056480676,0,0,0,0.002155205
DeSoto,28033,0.341468582,0.002992181,0.04825002,0.019133393,0.007044686,0.196230478,0,0.012955782,0.032566747,0.022295295
Forrest,28035,0.211535636,0.006491367,0.055305753,0.012035151,0,0.116058609,0,0.004028919,0.010127431,0.007488406
Franklin,28037,0.02830265,0.000466447,0.001273373,0.002474357,0,0.022665053,0,0,0,0.00142342
George,28039,0.039518485,0.00067229,0.001074408,0.004849143,1.82854E-05,0.030436368,0,0,0,0.00246799
Greene,28041,0.031755168,0.000446698,0.001411805,0.003630931,0,0.023404054,0,0,0,0.00286168
Grenada,28043,0.15137195,0.001671093,0.082676135,0.006424203,0,0.046174254,0,0.002397067,0.006025469,0.006003728
Hancock,28045,0.169057301,0.001685573,0.039435464,0.004831485,0,0.093683461,0,0.006289491,0.015809795,0.007322032
Harrison,28047,1.72253469,0.017578948,0.093629736,0.026740639,1.21814936,0.269676507,0,0.018251911,0.04587955,0.032628039
Hinds,28049,0.840883976,0.038542179,0.062961037,0.045113263,0.246459906,0.390664464,0,0.010064887,0.025299955,0.021778284
Holmes,28051,0.074799879,0.000610449,0.005671052,0.008433461,0,0.053658652,0,0.000276338,0.000694628,0.005455301
Humphreys,28053,0.062372349,0.000566092,0.029311747,0.004111997,0,0.018378823,0,0.001288289,0.003238352,0.00547705
Issaquena,28055,0.011483113,6.11406E-05,0,0.000616288,0,0.005143287,0,0,0,0.005662398
Itawamba,28057,0.255212895,0.000628605,0.197199544,0.007456258,0,0.046456507,0,4.2943E-05,0.000107943,0.003321094
Jackson,28059,2.680612005,0.005245061,0.17775624,0.020224818,2.210470873,0.221955834,0,0.005681242,0.014280851,0.024997086
Jasper,28061,0.086669312,0.000909011,0.031917537,0.006038278,2.49247E-05,0.043621723,0,0.000589177,0.001481008,0.002087653
Jefferson,28063,0.058035304,0.000437407,0.031933135,0.006077155,0,0.017632039,0,0,0,0.001955567
Jefferson Davis,28065,0.052402897,0.000865349,0.017902511,0.007602214,0,0.023211687,0,0.000472373,0.001187396,0.001161369
Jones,28067,0.396355505,0.003364557,0.097057283,0.015043886,0.08653723,0.119461562,0,0.018613527,0.046788538,0.009488921
Kemper,28069,0.046935178,0.000429443,0.002035498,0.003256898,0.014538477,0.024983956,0,0,0,0.001690905
Lafayette,28071,0.121585157,0.002276488,0.017388292,0.011197087,0,0.056230382,0,0.007389051,0.018573747,0.008530109
Lamar,28073,0.777834076,0.001004134,0.008804845,0.00821411,0.683766041,0.072439605,0,6.44144E-05,0.00016192,0.003379007
Lauderdale,28075,0.316315819,0.007026136,0.054825652,0.018505185,0.00686782,0.162462489,0,0.016259179,0.040870446,0.009498913
Lawrence,28077,0.034469785,0.00088427,0.006010072,0.005512805,0,0.019743243,0,0,0,0.002319395
Leake,28079,0.073789115,0.000761117,0.022005476,0.005811123,0,0.040339819,0,0.000493844,0.001241367,0.003136369
Lee,28081,0.335442656,0.005643869,0.117926551,0.018297049,0,0.142758782,0,0.009983578,0.025095569,0.015737257
Leflore,28083,0.098562977,0.002658451,0.027879139,0.009527629,0,0.0485132,0,0,0,0.009984558
Lincoln,28085,0.105771743,0.001494815,0.009371229,0.009452139,0,0.076939682,0,0.001417118,0.003562187,0.003534574
Lowndes,28087,0.279056423,0.004588607,0.073652019,0.014443444,0.01701472,0.086132145,0.054102093,0.005793891,0.014564016,0.00876549
Madison,28089,0.19448693,0.002823538,0.016981249,0.009462815,3.86525E-06,0.124442345,0,0.005800964,0.014581795,0.020390357
Marion,28091,0.07006022,0.001243761,0.007447905,0.011709812,0,0.040944986,0,0.001610361,0.004047941,0.003055455
Marshall,28093,0.117750436,0.000849165,0.009206594,0.011953042,0,0.087385835,0,0.00130689,0.003285111,0.003763799
Monroe,28095,0.318044642,0.001362765,0.226624503,0.010207785,0,0.068238063,0,0.001545946,0.003886022,0.006179558
Montgomery,28097,0.054191188,0.000661913,0.005146549,0.004803105,0,0.035381323,0,0.001822614,0.004581477,0.001794208
Neshoba,28099,0.083317133,0.000847613,0.015777268,0.007724034,0,0.050794444,0,0.001456656,0.003661572,0.003055545
Newton,28101,0.093129149,0.000703964,0.012967566,0.005990319,0,0.065968543,0,0.001229503,0.003090579,0.003178673
Noxubee,28103,0.04379246,0.000900554,0.006778058,0.003437273,0,0.025568046,0,0.000676352,0.001700134,0.004732044
Oktibbeha,28105,0.087084249,0.002658731,0.013264302,0.008425306,0,0.050359665,0,0.00227786,0.005725822,0.004372563
Panola,28107,0.297881395,0.000897436,0.044450591,0.012401961,0.141158395,0.084401458,0,0.001503003,0.003778078,0.009290472
Pearl River,28109,0.118496246,0.001466412,0.005630696,0.015709568,0,0.087828078,0,0.000758702,0.00190714,0.005195651
Perry,28111,0.06495604,0.000475496,0.027170681,0.004297326,0,0.031119082,0,0.000107357,0.000269863,0.001516235
Pike,28113,0.195935637,0.002160241,0.10255772,0.010534887,0,0.071697783,0,0.00124757,0.003135997,0.004601438
Pontotoc,28115,0.116368197,0.000733178,0.046371998,0.006937052,0,0.046771036,0,0.002796784,0.007030232,0.005727917
Prentiss,28117,0.184990859,0.000784879,0.125814157,0.008304219,0,0.041102253,0,0.001407426,0.003537823,0.004040103
Quitman,28119,0.036690716,0.000848328,0.009636045,0.003982809,0,0.017488455,0,0,0,0.004735079
Rankin,28121,0.365057885,0.00504265,0.044692621,0.016903816,0,0.21905664,0,0.017216818,0.04327765,0.01886769
Scott,28123,0.117142612,0.000766061,0.030580847,0.008890954,0,0.070199201,0,0.000858859,0.0021589,0.00368779
Sharkey,28125,0.022341145,0.000829277,0.001979851,0.001420439,0,0.012830655,0,0,0,0.005280922
Simpson,28127,0.077496688,0.000841639,0.003820119,0.007748748,0,0.059549436,0,0.000805441,0.002024623,0.002706681
Smith,28129,0.0520171,0.000825875,0.016228669,0.005225041,0,0.027854941,0,0,0,0.001882575
Stone,28131,0.052419019,0.000597315,0.007377472,0.007383841,0,0.030561854,0,0.001317352,0.003311409,0.001869775
Sunflower,28133,0.094901796,0.001281823,0.013251037,0.007902758,0,0.047042098,0,0.00420841,0.010578617,0.010637053
Tallahatchie,28135,0.0376291,0.000845107,0.001724359,0.005644226,0,0.020137488,0,0.000611937,0.001538218,0.007127764
Tate,28137,0.077281131,0.000795732,0.015134535,0.008683335,0,0.04719532,0,0,0,0.005472209
Tippah,28139,0.075959395,0.000717398,0.027431963,0.006666844,0,0.034029709,0,0.00115946,0.002914517,0.003039504
Tishomingo,28141,0.077974485,0.000664296,0.016389973,0.00601366,0,0.03869203,0,0.003547777,0.008917994,0.003748755
Tunica,28143,0.065699781,0.00231832,0.004072141,0.004713059,0,0.040236681,0,0.001524475,0.00383205,0.009003056
Union,28145,0.122062005,0.000828685,0.035162461,0.007120183,0.007922796,0.058444209,0,0.002472243,0.006214439,0.003896989
Walthall,28147,0.073535704,0.000900418,0.033604006,0.008246102,0,0.02417168,0,0.001180931,0.002968489,0.002464078
Warren,28149,0.635375396,0.003086968,0.097622685,0.013751791,0.415055385,0.088015696,0,0.002285936,0.005746124,0.009810812
Washington,28151,0.659728878,0.00395694,0.099907446,0.01665664,0.420891815,0.075817119,0,0.007835015,0.019694759,0.014969144
Wayne,28153,0.070570142,0.000728065,0.019646482,0.007402527,0,0.037858111,0,0.000603295,0.001516492,0.00281517
Webster,28155,0.037151031,0.000872462,0.008107361,0.003614235,0,0.022311784,0,0.000128829,0.000323835,0.001792526
Wilkinson,28157,0.025432276,0.000852726,0.001406016,0.002196363,0,0.018655453,0,0,0,0.002321718
Winston,28159,0.055301636,0.000703649,0.011837796,0.005992932,0,0.031135192,0,0.000858859,0.0021589,0.002614309
Yalobusha,28161,0.0590559,0.000868494,0.007792777,0.006748935,0,0.038749922,0,0.000127257,0.000319888,0.004448626
Yazoo,28163,0.139163672,0.002667825,0.057976281,0.008980382,0,0.054097597,0,0.001746521,0.004390202,0.009304865
Adair,29001,0.059785573,0.007494621,0.007400658,0.00872034,3.36155E-05,0.027095181,0,0.000966241,0.002428825,0.005646092
Andrew,29003,0.065872951,0.001213558,0.001103486,0.005876136,0,0.052114214,0,0,0,0.005565556
Atchison,29005,0.048918032,0.001101256,0.000228702,0.003073611,0,0.034673298,0,0.000236616,0.000594778,0.00900977
Audrain,29007,0.087685957,0.004518441,0.020006197,0.009062885,0.004688372,0.034780518,0,0.000704341,0.001770491,0.012154711
Barry,29009,0.117891957,0.004634799,0.038499054,0.011646204,0,0.051305903,0,0.000845562,0.002125474,0.008834962
Barton,29011,0.060673845,0.001731264,0.0102444,0.005424151,7.39346E-06,0.033731142,0,0.000420841,0.001057863,0.008056791
Bates,29013,0.066636158,0.001947898,0.002109806,0.006902759,0,0.04412945,0,0.000785612,0.001974776,0.008785857
Benton,29015,0.054907469,0.001728201,0.002263459,0.004966457,0,0.035045196,0,0.000181146,0.000455346,0.010267664
Bollinger,29017,0.033868012,0.000923745,0.007577128,0.003404448,0.000273431,0.018445742,0,0,0,0.003243518
Boone,29019,0.522966501,0.035910713,0.067461239,0.048125439,0.118803767,0.210855711,0,0.004751227,0.011943088,0.025115316
Buchanan,29021,0.445596673,0.023446751,0.055969271,0.036959084,0.195474948,0.106438958,0,0.004173626,0.010491179,0.012642856
Butler,29023,0.134451949,0.011186828,0.022705423,0.013108114,0.000940047,0.073229494,0,0.001019972,0.002563889,0.00969818
Caldwell,29025,0.032131195,0.000724525,0.001038376,0.003730759,0,0.023102792,0,0,0,0.003534742
Callaway,29027,0.193332852,0.008976101,0.01378926,0.011076872,0.001785774,0.125804395,0,0.006776761,0.017034644,0.008089045
Camden,29029,0.115277991,0.012277757,0.012935516,0.007414769,0,0.064829062,0,0.001703224,0.004281369,0.011836294
Cape Girardeau,29031,0.469421407,0.028048344,0.127397664,0.021999274,0.000143747,0.107034182,0.170621447,0,0,0.014176749
Carroll,29033,0.037866493,0.001210815,0.002036068,0.004794282,0.000263617,0.019309707,0,0,0,0.010252004
Carter,29035,0.024573767,0.000592408,0.00111168,0.001710269,0,0.019621254,0,0,0,0.001538156
Cass,29037,0.321150795,0.009615051,0.015884886,0.03079431,0.10818935,0.137466279,0,0.001245737,0.003131391,0.014823791
Cedar,29039,0.035619298,0.001449281,0.003984847,0.005112634,0.000458658,0.018873881,0,0,0,0.005739997
Chariton,29041,0.029804777,0.000960344,0.001605696,0.003293813,4.20663E-06,0.01492784,0,0,0,0.009012878
Christian,29043,0.141241643,0.007605086,0.014747469,0.018502044,0,0.091800337,0,0,0,0.008586708
Clark,29045,0.030696805,0.000772919,0.00073663,0.003177146,0,0.020427411,0,0,0,0.005582699
Clay,29047,0.627607498,0.041569401,0.126629534,0.083642987,0,0.293756287,0,0.016550047,0.041601602,0.02385764
Clinton,29049,0.067874185,0.002445989,0.001583239,0.007561546,0,0.046009711,0,0.001262523,0.003173583,0.005837594
Cole,29051,0.18306207,0.029652447,0.028805471,0.020465758,0.000927076,0.091670188,0,0,0,0.01154113
Cooper,29053,0.094250243,0.003206276,0.005145167,0.005699029,0,0.069393999,0,0.001157871,0.002910522,0.006737381
Crawford,29055,0.104258677,0.002272375,0.009450339,0.007275082,0.001018248,0.079360686,0,0.000207382,0.000521296,0.004153268
Dade,29057,0.022972093,0.000684636,0.000904992,0.002969352,0,0.012349268,0,0,0,0.006063845
Dallas,29059,0.037253962,0.001338685,0.000698282,0.004088085,0,0.028200222,0,0,0,0.002928688
Daviess,29061,0.054522485,0.000795702,0.000642733,0.003417838,0.000116026,0.043783266,0,0,0,0.005766919
DeKalb,29063,0.039484078,0.001586552,0.000772262,0.003482251,0,0.029757289,0,0,0,0.003885724
Dent,29065,0.037617266,0.001618803,0.002472554,0.005096973,0,0.02473254,0,0.000431078,0.001083598,0.00218172
Douglas,29067,0.026479225,0.000955969,0.00027578,0.004185308,0,0.018592821,0,0,0,0.002469347
Dunklin,29069,0.151485321,0.00524469,0.007458354,0.013717181,0.060965677,0.049480606,0,0.000967367,0.002431657,0.011219789
Franklin,29071,3.952165127,0.014172375,0.05566103,0.024267417,3.621722092,0.210346248,0,0.002506792,0.006301288,0.017187886
Gasconade,29073,0.042306234,0.002095325,0.007644945,0.005585944,5.04795E-06,0.022913866,0,0,0,0.004061106
Gentry,29075,0.018398617,0.001041027,0.000172227,0.00305041,0,0.009771313,0,0,0,0.004363641
Greene,29077,1.562849184,0.075004713,0.124093729,0.101654824,0.846330405,0.326796798,0,0.015083683,0.037915621,0.035969411
Grundy,29079,0.036004348,0.001714917,0.009469949,0.004381125,0,0.01441448,0,0.000459388,0.001154757,0.004409732
Harrison,29081,0.051641931,0.001535751,0.000462163,0.004172679,6.7306E-06,0.040099927,0,0,0,0.00536468
Henry,29083,0.934577773,0.003391501,0.008968634,0.00847104,0.84572738,0.053583524,0,0.000871463,0.002190579,0.011373652
Hickory,29085,0.024267457,0.000557486,0.00060739,0.002846275,0,0.016225581,0,0,0,0.004030724
Holt,29087,0.050295413,0.00068537,0.001723986,0.002079611,0,0.03794283,0,0,0,0.007863615
Howard,29089,0.025773388,0.001353002,0.001927377,0.003998911,5.25828E-05,0.013340747,0,0,0,0.005100769
Howell,29091,0.11533647,0.00659489,0.016375881,0.012040469,5.00469E-05,0.069948346,0,0.001088535,0.002736239,0.006502064
Iron,29093,0.066174741,0.001180136,0.043430063,0.002956167,0,0.017061542,0,0,0,0.001546832
Jackson,29095,3.962509499,0.225938787,0.261014464,0.316023963,2.126081436,0.763129614,0.129224768,0.011834959,0.029749354,0.099512154
Jasper,29097,0.87274148,0.028808706,0.078371317,0.04176415,0.531003046,0.158007382,0,0.005483299,0.013783282,0.015520298
Jefferson,29099,2.471080437,0.021188678,0.08131839,0.047560233,1.825556434,0.324949707,0.150202815,0,0,0.02030418
Johnson,29101,0.148865554,0.00842794,0.018830219,0.016515781,0.010165522,0.079821445,0,0.001536005,0.003861034,0.009707608
Knox,29103,0.016443528,0.000522151,0.000776859,0.001890539,0,0.00910465,0,0,0,0.004149328
Laclede,29105,0.14712855,0.005255807,0.025700738,0.009560583,0,0.096841469,0,0.000762667,0.001917105,0.007090181
Lafayette,29107,0.141929159,0.008508422,0.009074584,0.01351734,6.94093E-05,0.098072431,0,0.000263026,0.000661161,0.011762786
Lawrence,29109,0.125560805,0.004066972,0.009536954,0.013372246,1.37096E-05,0.089817256,0,0.000789077,0.001983489,0.005981102
Lewis,29111,0.036525718,0.001038656,0.000623365,0.004296249,0,0.023290386,0,0.000216762,0.000544872,0.006515428
Lincoln,29113,0.109291757,0.004177073,0.016540353,0.00896959,7.11097E-06,0.069670858,0,0,0,0.009926772
Linn,29115,0.042025599,0.001685889,0.004980089,0.006180709,0,0.023181794,0,0,0,0.005997118
Livingston,29117,0.053009734,0.003070358,0.008706759,0.006226783,1.06665E-05,0.026002456,0,0.000578656,0.001454559,0.006959497
McDonald,29119,0.088621007,0.002254983,0.032288708,0.007150082,0,0.042224316,0,0,0,0.004702918
Macon,29121,0.06619161,0.00246557,0.01192418,0.00639231,2.94464E-06,0.037187841,0,0.000368236,0.00092563,0.006924897
Madison,29123,0.034367727,0.001410852,0.004547241,0.003160141,0,0.020996764,0,0.000607861,0.001527975,0.002116893
Maries,29125,0.034766503,0.000656042,0.002139509,0.002426425,0,0.020693441,0,0.001746206,0.004389414,0.002715465
Marion,29127,0.122686498,0.005971715,0.035137025,0.012221729,0,0.058575012,0,0.000908827,0.002284508,0.007587682
Mercer,29129,0.014277987,0.000345665,0.0003188,0.001638626,0,0.009412342,0,0,0,0.002562553
Miller,29131,0.07875679,0.003063467,0.006478891,0.005781667,0,0.051598437,0,0.001981404,0.00498063,0.004872294
